product name	time	likes	dislikes	pos-comments	neg-comments	flip-buyers	am-buyers	hashtags	cost	category	sub category	brand	discount	stock	url	ratings	viewers	ads	score	R	N	W
AASHIRVAAD Superior MP Atta (5 kg)	2	4937	770	10701	1695	19475	15507	589	273	Grocery	Staples	AASHIRWAD	114	10	https://www.flipkart.com/aashirvaad-superior-mp-atta/p/itmevbgvupx4gqxb?pid=FLREUC5PSFQUBHTC&lid=LSTFLREUC5PSFQUBHTCY1XCMK&marketplace=GROCERY&iid=aa5eec36-3e00-4499-9347-571364f4ed61.FLREUC5PSFQUBHTC.SEARCH	9035	15078	5	5.570431172	5.91147239	78179	0.699431894
INDIA GATE Quinoa (200 g)	2	2141	1510	5494	1654	17495	10458	6072	104	Grocery	Staples	INDIA GATE	484	10	https://www.flipkart.com/india-gate-quinoa/p/itmf4w5uvzfuqwv5?pid=GNMF4W5UJZNFAEBF&lid=LSTGNMF4W5UJZNFAEBFZ02GYW&marketplace=GROCERY&iid=en_OD5tqr5444rMY2AQA65MKfUxRXCd6bCWGxpCyJ8DFBLh5cIBR1CNB53eCFP9F7o5sWHIU0n1s8BYQC95Wxyu5Q%3D%3D	11417	10181	1	5.385911382	5.814448374	67011	0.599516887
SATYAM Rice Flour (500 g)	3	1155	3149	11101	592	21928	14815	3869	33	Grocery	Staples	SATYAM	203	10	https://www.flipkart.com/satyam-rice-flour/p/itm3d9a9e241ce36?pid=FLRFANH8MCGWNGRN&lid=LSTFLRFANH8MCGWNGRN1KRURJ&marketplace=GROCERY&iid=aa5eec36-3e00-4499-9347-571364f4ed61.FLRFANH8MCGWNGRN.SEARCH	14854	32602	3	5.414424261	5.464670578	104304	0.933160367
EVEREST Garam Masala (100 g)	2	5310	3081	5281	2092	2943	7048	5931	88	Grocery	Staples	EVEREST	813	10	https://www.flipkart.com/everest-garam-masala/p/itmeuhhyghbfrgzz?pid=SCMEUHHY58MZJ93F&lid=LSTSCMEUHHY58MZJ93FT5YEXI&marketplace=GROCERY&iid=7a8e2a2a-a687-4233-81fc-4b05311b623c.SCMEUHHY58MZJ93F.SEARCH	3866	10482	9	4.46880663	4.163130539	46944	0.41998658
Yu Peri Peri Cup Pasta - Instant Food Ready To Eat in 4 Mins - No Preservatives Pasta (220 g)	4	5072	2045	9007	1229	13472	4502	1058	199	Grocery	Packaged Food	YU	110	10	https://www.flipkart.com/yu-peri-cup-pasta-instant-food-ready-eat-4-mins-no-preservatives/p/itma2237a5de0501?pid=PSAGARPGZRTXZVHV&lid=LSTPSAGARPGZRTXZVHVSV52RP&marketplace=GROCERY&iid=en_wAbjgzhMMze%2FtXSOSn6ji44xtZeu%2BbRG%2B1aBk0%2BLqDmGpfULsmqC6gC2dkpHU9cc5zP1aa5f4KH37%2B6eaWYvig%3D%3D	2198	17384	2	4.80153908	4.895145528	56278	0.503493626
Maggi Mega Pack Masala Instant Noodles Vegetarian (12 x 70 g)	1	5937	351	1104	1175	16070	8700	1850	198	Grocery	Packaged Food	MAGGI	872	10	https://www.flipkart.com/maggi-mega-pack-masala-instant-noodles-vegetarian/p/itm0c1db941e07d2?pid=NDLF4PEEBRZJ3KAY&lid=LSTNDLF4PEEBRZJ3KAYSEHQDR&marketplace=GROCERY&iid=34fdae9c-e33e-45fb-a8b8-a8a7418a09ae.NDLF4PEEBRZJ3KAY.SEARCH	4324	10914	8	5.14417864	5.663359416	51503	0.460773876
Sunfeast YiPPee! Yippee Magic Masala Instant Noodles Vegetarian (12 x 65 g)	4	2793	1739	7634	656	20597	10234	7462	168	Grocery	Packaged Food	SUNFEAST	911	10	https://www.flipkart.com/sunfeast-yippee-yippee-magic-masala-instant-noodles-vegetarian/p/itm468de97b7b9ff?pid=NDLFPR53ZNFZHZZF&lid=LSTNDLFPR53ZNFZHZZFVLICLU&marketplace=GROCERY&iid=34fdae9c-e33e-45fb-a8b8-a8a7418a09ae.NDLFPR53ZNFZHZZF.SEARCH	11537	44881	8	5.005107821	5.014886761	108620	0.971773652
Ching's Secret Manchurian Instant Noodles Vegetarian (360 g)	1	8490	1023	6143	459	13368	14505	3150	91	Grocery	Packaged Food	CHING'S	86	10	https://www.flipkart.com/ching-s-secret-manchurian-instant-noodles-vegetarian/p/itmeww8mwjh4cncg?pid=NDLFVEZWKHAHD33P&lid=LSTNDLFVEZWKHAHD33PJWRYXL&marketplace=GROCERY&iid=34fdae9c-e33e-45fb-a8b8-a8a7418a09ae.NDLFVEZWKHAHD33P.SEARCH	3734	40622	8	4.869674654	4.916403975	91679	0.820210244
Kissan Fresh Tomato Ketchup (900 g)	2	4168	3126	7856	614	7490	2666	7390	100	Grocery	Packaged Food	KISSAN	90	10	https://www.flipkart.com/kissan-fresh-tomato-ketchup/p/itmf5gcqcffes4hf?pid=SAKGCPY4ZCZMZUYH&lid=LSTSAKGCPY4ZCZMZUYHKHZRJ5&marketplace=GROCERY&iid=0014d1c5-36b1-4b5d-a810-ffdad120a367.SAKGCPY4ZCZMZUYH.SEARCH	3513	34594	3	4.302055118	4.108462505	71610	0.640662044
VEEBA Cheese and Chilli Sandwich Spread 250 g	1	1407	3499	10063	1255	16057	17700	1340	84	Grocery	Packaged Food	VEEBA	220	10	https://www.flipkart.com/veeba-cheese-chilli-sandwich-spread-250-g/p/itmex42u4cfgsnvz?pid=JASEX42USGTGH2HA&lid=LSTJASEX42USGTGH2HATV1SLG&marketplace=GROCERY&iid=0014d1c5-36b1-4b5d-a810-ffdad120a367.JASEX42USGTGH2HA.SEARCH	9153	13436	10	5.374687374	5.732633649	74224	0.664048311
SMITH & JONES Tomato Ketchup (950 g)	2	1627	2699	2127	1145	11854	7614	8432	130	Grocery	Packaged Food	SMITH & JONES	981	10	https://www.flipkart.com/smith-jones-tomato-ketchup/p/itmf4gmefj85zvvh?pid=SAKEUB52EG3XPJKP&lid=LSTSAKEUB52EG3XPJKP9NLD76&marketplace=GROCERY&iid=0014d1c5-36b1-4b5d-a810-ffdad120a367.SAKEUB52EG3XPJKP.SEARCH	6410	15004	2	4.806087409	4.97273589	58025	0.519123239
"Dabur Honey Squeezy (Combo Pack 1 + 1 Free, 400 g each) (400 g)"	4	7943	3730	6930	1230	9983	16273	6742	349	Grocery	Packaged Food	DABUR	374	10	https://www.flipkart.com/dabur-honey-squeezy/p/itmeu6mgvfaedn4q?pid=HNYEU6MGSMBZ45Z8&lid=LSTHNYEU6MGSMBZ45Z88HU1Y2&marketplace=GROCERY&iid=en_TPBc63o7q0fxDZ%2FHMEIbPm8krBVVLeOMlULy8PBhk%2Fdg64gV3mvyk35QrnwA61VR090PvRCO80OHGP%2B3TzAyxA%3D%3D	8634	16528	5	4.985665025	5.142427053	78721	0.704280921
Knorr Manchow Soup  (12 g)	1	1750	3274	8079	391	19422	9590	5096	10	Grocery	Packaged Food	KNORR	252	10	https://www.flipkart.com/knorr-manchow-soup/p/itm357234ae25e70?pid=SOUFHSFDXHS5EFEX&lid=LSTSOUFHSFDXHS5EFEXXWIVCA&marketplace=GROCERY&iid=ec9e8284-8cf4-4452-bca6-a56f8f24c35d.SOUFHSFDXHS5EFEX.SEARCH	13363	28671	6	5.165063974	5.304903008	89904	0.804330127
MTR Ready Mix Rava Idli 200 g	2	5651	678	4398	360	2471	16774	9947	70	Grocery	Packaged Food	MTR	610	10	https://www.flipkart.com/mtr-ready-mix-rava-idli-200-g/p/itmezmytzhptst8m?pid=RYMETDKAP4GDANSC&lid=LSTRYMETDKAP4GDANSCRODMOB&marketplace=GROCERY&iid=ec9e8284-8cf4-4452-bca6-a56f8f24c35d.RYMETDKAP4GDANSC.SEARCH	2229	30033	0	4.730493785	4.820707174	73221	0.655074927
Flipkart SmartBuy Stainless Steel Net Tea Strainer (Multicolor)	2	4812	2242	4920	2012	21335	8297	8030	199	Grocery	Home and Kitchen	FLIPKART SMARTBUY	705	10	https://www.flipkart.com/flipkart-smartbuy-stainless-steel-net-tea-strainer/p/itmc3d7937bfefa5?pid=CSSG8DAABDQRSDPN&lid=LSTCSSG8DAABDQRSDPNZ7W8RW&marketplace=GROCERY&iid=781c4a48-0c0e-4a77-acc5-9fa684ed1175.CSSG8DAABDQRSDPN.SEARCH	9633	34038	6	4.872976245	4.925594156	96229	0.860917021
Peher Easy Handy Pull and Cut Chopper 450 ml Green Vegetable & Fruit Chopper (1 Pull Chopper)	3	663	2389	5583	2301	1643	12416	4008	499	Grocery	Home and Kitchen	PEHER	876	10	https://www.flipkart.com/peher-easy-handy-pull-cut-chopper-450-ml-green-vegetable-fruit/p/itma03a6726bf100?pid=CPRG49FGMHZDJPFG&lid=LSTCPRG49FGMHZDJPFGCNWXYA&marketplace=GROCERY&iid=781c4a48-0c0e-4a77-acc5-9fa684ed1175.CPRG49FGMHZDJPFG.SEARCH	11370	34785	0	4.370280767	4.297074465	76533	0.684705882
MACARIZE 2 In One Cutter & Peeler Vegetable & Fruit Slicer (01 Vegetable Cutter)	3	9780	416	8445	1835	20716	4380	3816	499	Grocery	Home and Kitchen	MACARIZE	658	10	https://www.flipkart.com/macarize-2-one-cutter-peeler-vegetable-fruit-slicer/p/itmbbde73b9e6cd8?pid=CPRFPPA5EYGMUZFT&lid=LSTCPRFPPA5EYGMUZFTNDFOMX&marketplace=GROCERY&iid=781c4a48-0c0e-4a77-acc5-9fa684ed1175.CPRFPPA5EYGMUZFT.SEARCH	12187	12171	2	5.24314737	5.588825846	74905	0.670140908
ANJALI Coconut Scraper (1 chopper)	4	2279	140	1130	571	11225	4552	533	285	Grocery	Home and Kitchen	ANJALI	211	10	https://www.flipkart.com/anjali-coconut-scraper/p/itmeapbjr8xxawzs?pid=GRTEAPBJYWQ6CKCV&lid=LSTGRTEAPBJYWQ6CKCVEZBKCY&marketplace=GROCERY&iid=781c4a48-0c0e-4a77-acc5-9fa684ed1175.GRTEAPBJYWQ6CKCV.SEARCH	12936	20870	4	4.919664824	5.371875913	54736	0.489698054
"NIRLON 26mm_AP7 Paniarakkal 0.1 L capacity 17 cm diameter (Aluminium, Non-stick)"	4	8974	2699	6984	300	21487	3022	1748	505	Grocery	Home and Kitchen	NIRLON	916	10	https://www.flipkart.com/nirlon-26mm-ap7-paniarakkal-0-1-l-capacity-17-cm-diameter/p/itmf4f0ae21d6205?pid=PTPFDGY5ZYQFHHYT&lid=LSTPTPFDGY5ZYQFHHYTEIT9IC&marketplace=GROCERY&iid=3dbd1005-03f1-4ebd-b1c9-d7ec426596dd.PTPFDGY5ZYQFHHYT.SEARCH	4370	15144	10	4.902898769	5.224489487	66159	0.591894431
"OMEGA Kadhai 21.5 cm diameter 1650 ml capacity (Stainless Steel, Non-stick)"	4	3048	3510	4010	947	7263	1524	3295	380	Grocery	Home and Kitchen	OMEGA	201	10	https://www.flipkart.com/omega-kadhai-21-5-cm-diameter-1650-ml-capacity/p/itmfbaf7bf141704?pid=PTPG9R8GHHWHZTPW&lid=LSTPTPG9R8GHHWHZTPW5UEGOU&marketplace=GROCERY&iid=3dbd1005-03f1-4ebd-b1c9-d7ec426596dd.PTPG9R8GHHWHZTPW.SEARCH	12937	30620	6	4.287415516	4.220649238	67741	0.606047864
Veer Steel Pack of 2 Dinner Plate Dinner Plate (Pack of 2)	3	5279	611	7675	2472	22187	12909	2895	399	Grocery	Home and Kitchen	VEER STEEL	688	10	https://www.flipkart.com/veer-steel-pack-2-dinner-plate/p/itm4394bdad181ba?pid=PTDG9R7GHHQYU4PF&lid=LSTPTDG9R7GHHQYU4PFBBABWF&marketplace=GROCERY&iid=9f26fd45-75ad-4969-9f42-bf64bbc74d2a.PTDG9R7GHHQYU4PF.SEARCH	14278	42381	1	5.11684187	5.11684187	111775	1
Roops Mini Tavetha 26.5 cm Stainless Steel Ladle (Pack of 1)	1	5716	209	11880	2053	4440	4083	2369	89	Grocery	Home and Kitchen	ROOPS	927	10	https://www.flipkart.com/roops-mini-tavetha-26-5-cm-stainless-steel-ladle/p/itm20dbd905ff2ad?pid=LADFQ36XDNPK6SZM&lid=LSTLADFQ36XDNPK6SZMTDYSXM&marketplace=GROCERY&iid=9f26fd45-75ad-4969-9f42-bf64bbc74d2a.LADFQ36XDNPK6SZM.SEARCH	2416	36670	7	4.152435928	4.051948235	70859	0.666187186
KOOK Medium Size Whisk Stainless Steel Balloon Whisk	3	9688	2869	11540	901	5437	8560	2704	132	Grocery	Home and Kitchen	KOOK	802	10	https://www.flipkart.com/kook-medium-size-whisk-stainless-steel-balloon/p/itme632644662939?pid=WSKFPTH9UARYXEBH&lid=LSTWSKFPTH9UARYXEBHAXKRA4&marketplace=GROCERY&iid=9f26fd45-75ad-4969-9f42-bf64bbc74d2a.WSKFPTH9UARYXEBH.SEARCH	5513	27333	8	4.433951085	4.458277584	75487	0.709697739
GALA Easy Clean Plastic Dustpan (Multicolor)	2	9456	2192	9423	1963	14376	1181	110	75	Grocery	Home and Kitchen	GALA	400	10	https://www.flipkart.com/gala-easy-clean-plastic-dustpan/p/itmey4rjc5zgshgg?pid=DPNEY4RJAF5SSM9S&lid=LSTDPNEY4RJAF5SSM9SGEAQMK&marketplace=GROCERY&iid=a37e7f8b-20d5-44dd-b608-2b54a462f1f9.DPNEY4RJAF5SSM9S.SEARCH	13884	30109	0	4.581703836	4.641296637	83169	0.781920745
UV Protection Shield Sunglasses	2	6324	692	5394	1658	22013	16875	908	1940	Travel	sunglasses	Fastrack	212	10	https://www.flipkart.com/fastrack-shield-sunglasses/p/itm0bf6346bafe7a?pid=SGLF79DPUDKZG4WB&lid=LSTSGLF79DPUDKZG4WBRIIAK5&marketplace=FLIPKART&q=sunglasses&store=26x&srno=s_1_6&otracker=search&otracker1=search&fm=Search&iid=d4b6974f-e5a3-42fe-96e0-cbdc3c60d904.SGLF79DPUDKZG4WB.SEARCH&ppt=sp&ppn=sp&qH=2cc465e3eef5bff0	13648	36695	6	5.339622996	5.339622996	106365	1
Flip Ruck 1 Rucksack - 45 L	4	424	3313	4371	3499	15985	11629	701	984	Travel	bags	Wildcraft	357	10	https://www.flipkart.com/hyper-adam-65-l-travel-backpack-outdoor-sport-hiking-trekking-bag-camping-rucksack/p/itmfehyuxrsky2xf?pid=RKSFEGZBMDHB5FG8&lid=LSTRKSFEGZBMDHB5FG8J9TXZA&marketplace=FLIPKART&q=rucksacks+for+men&store=reh%2Fplk%2Fsan&srno=s_1_14&otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&fm=search-autosuggest&iid=d686876b-e074-43e5-8d0d-167175990821.RKSFEGZBMDHB5FG8.SEARCH&ppt=sp&ppn=sp&qH=5416a56c8b320b13	3621	13796	10	4.602246593	4.864116545	58690	0.570176717
65 L TRAVEL BACKPACK	2	3405	9708	1681	6495	10097	12458	1474	798	Travel	bags	Hyper Adam	597	10	https://www.flipkart.com/wildcraft-volga-nx-hiking-trekking-shoes-men/p/itm74ba01731dca8?pid=SHOG4HG3UGSGTYYC&lid=LSTSHOG4HG3UGSGTYYCHSEXZZ&marketplace=FLIPKART&q=hiking+shoes&store=osp%2Fcil%2F1cu&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=search-autosuggest&iid=en_UErwMaQaFtqVTmbexKDCNhUqOm0%2B1RXnRsfzb5hE32BtLSR7bLjdaCc%2BtvBTFKKvysUULFZkOzhoNRiX2tKbSg%3D%3D&ppt=sp&ppn=sp&ssid=l17objhcc00000001659118763017&qH=fe72363873274486	11565	20065	10	3.673963412	3.510841959	78353	0.76120389
Volga NX Hiking & Trekking Shoes For Men	3	2449	3341	2744	4268	7346	7810	1027	772	Travel	shoes	Wildcraft	349	10	https://www.flipkart.com/wildcraft-volga-nx-hiking-trekking-shoes-men/p/itm74ba01731dca8?pid=SHOG4HG3UGSGTYYC&lid=LSTSHOG4HG3UGSGTYYCHSEXZZ&marketplace=FLIPKART&q=hiking+shoes&store=osp%2Fcil%2F1cu&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=search-autosuggest&iid=en_UErwMaQaFtqVTmbexKDCNhUqOm0%2B1RXnRsfzb5hE32BtLSR7bLjdaCc%2BtvBTFKKvysUULFZkOzhoNRiX2tKbSg%3D%3D&ppt=sp&ppn=sp&ssid=l17objhcc00000001659118763017&qH=fe72363873274486	7090	21933	10	4.046675256	3.881414972	59139	0.574538778
Gradient Round Sunglasses (52)	1	7117	6775	10644	2162	1266	2948	1142	1658	Travel	sunglasses	Ray-Ban	633	10	https://www.flipkart.com/ray-ban-round-sunglasses/p/itm59bd353cd61ba?pid=SGLFUTGS5QCWKJZV&lid=LSTSGLFUTGS5QCWKJZVTX26QE&marketplace=FLIPKART&q=sunglasses&store=26x&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=en_WGxIc6HooTLgTTPzYDecq5UvCTswMoq32ziYw0RSOQca0QwbOVZd4%2FqXXXGptkR5HJHhmeJDboPaWLT2N17wLA%3D%3D&ppt=sp&ppn=sp&ssid=ounumu48ps0000001659118578353&qH=2cc465e3eef5bff0	4099	36237	10	3.420585195	3.081107496	74691	0.72562735
Fingerless Hard Knuckle Half Finger Tactical Sports Gloves	4	7280	7788	9636	4979	2715	15007	982	1581	Travel	gloves	NIRVA	833	10	https://www.flipkart.com/nirva-fingerless-hard-knuckle-half-finger-tactical-sports-gloves-cycling/p/itmf895551578036?pid=SGEFMUJTYBFYGH3H&lid=LSTSGEFMUJTYBFYGH3HFLDAMA&marketplace=FLIPKART&q=hiking+gloves&store=abc%2Ffvf%2Fldt&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_1_13_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_13_na_na_na&fm=Search&iid=9f0584d5-ceba-478a-96c1-15529a035bf3.SGEFMUJTYBFYGH3H.SEARCH&ppt=sp&ppn=sp&ssid=pnmjesm2v40000001659119009987&qH=0bc360183c6d276e	12703	39419	10	3.696987361	3.696987361	102933	1
38024PP25 Minimalists	4	2716	9119	11734	368	19030	757	1076	1032	Travel	watch	Fastrack	142	10	https://www.flipkart.com/fastrack-minimalists-analog-watch-men/p/itmf3zhmxfzubhhq?pid=WATF2VTY73GHJ4PY&lid=LSTWATF2VTY73GHJ4PYCHX8J2&marketplace=FLIPKART&q=trek+watch&store=r18%2Ff13&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=3292f2d4-9ddb-4bf7-8200-365bc37594c5.WATF2VTY73GHJ4PY.SEARCH&ppt=sp&ppn=sp&ssid=ln94okoz4w0000001659119217799&qH=1f3b0c0093d0847d	13179	16072	4	4.622871281	4.620917465	75229	0.730854051
Green Army	4	4755	6358	5553	9959	8311	2036	1444	1269	Travel	watch	TrackFly	476	10	https://www.flipkart.com/trackfly-skmei-1155-green-sports-athletic-biker-analog-digital-watch-men/p/itm3c962ff98cade?pid=WATGAQR43KXFYQEX&lid=LSTWATGAQR43KXFYQEX6PRUEE&marketplace=FLIPKART&q=trek+watch&store=r18%2Ff13&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=3292f2d4-9ddb-4bf7-8200-365bc37594c5.WATGAQR43KXFYQEX.SEARCH&ppt=sp&ppn=sp&qH=1f3b0c0093d0847d	14232	32094	7	2.971081544	2.935012833	86494	0.9787157
Sport Water Bottle 	4	1655	834	10254	951	21742	14602	1232	702	Travel	bottle	Galox	817	10	https://www.flipkart.com/galox-sport-water-bottle-straw-school-office-jogging-yoga-gym-700-ml-sipper/p/itm1b4ec80c36c9e?pid=BOTGD6RST9Q9MR7G&lid=LSTBOTGD6RST9Q9MR7GEWAMPE&marketplace=FLIPKART&q=sports+bottle&store=search.flipkart.com&srno=s_1_5&otracker=search&otracker1=search&fm=Search&iid=75494b11-2645-481b-bfe1-472b3371496d.BOTGD6RST9Q9MR7G.SEARCH&ppt=sp&ppn=sp&ssid=6naz8f2bm80000001659119363509&qH=f1020168ca86fbf6	1728	28549	0	5.436717141	5.461223605	83066	0.93992645
Waterproof Metal Lensatic Prismatic Army Navigator	1	7913	9566	1359	495	11681	12975	558	765	Travel	compass	CASON	769	10	https://www.flipkart.com/cason-waterproof-metal-lensatic-prismatic-army-navigator-directions-military-compass/p/itmf9fqzf5vhuybe?pid=COSF9EG8JHQHQDDD&lid=LSTCOSF9EG8JHQHQDDD09V0WB&marketplace=FLIPKART&q=compass&store=abc%2Ffvf%2Fued&srno=s_1_1&otracker=search&otracker1=search&fm=search-autosuggest&iid=66304436-6381-4d0b-93fc-6ea4a86f5a38.COSF9EG8JHQHQDDD.SEARCH&ppt=sp&ppn=sp&ssid=r9uirpj4rk0000001659119415862&qH=869d7b08ed596dba	8242	34052	0	4.056079208	4.056079208	88375	1
																				4.67432972		
																				6.021497854		
